file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setAppendStatics/1[boolean],false,762,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,getValue/1[java.lang.reflect.Field],false,710,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/6[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,boolean,java.lang.Class<? super T>]",false,330,3,2,0,2,1,1,3,1,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,81,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer]",true,527,1,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toNoNullStringArray/1[java.lang.Object[]],false,128,0,3,3,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringInclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",false,426,1,2,0,2,1,2,3,1,0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setExcludeFieldNames/1[java.lang.String[]],false,783,1,2,1,1,2,2,9,1,0,1,2,1,1,0,1,0,0,0,0,2,0,1,0,0,0,23,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toString/1[java.lang.Object],false,155,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/3[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,boolean]",false,227,2,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,isAppendTransients/0,false,729,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/7[T,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer,java.lang.Class<? super T>,boolean,boolean,boolean]",true,583,3,4,0,4,1,4,7,0,0,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,getUpToClass/0,false,693,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toNoNullStringArray/1[java.util.Collection<java.lang.String>],false,112,1,4,3,1,2,2,6,2,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,28,8,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,accept/1[java.lang.reflect.Field],false,603,2,3,1,2,9,10,18,6,0,1,10,2,1,0,2,0,0,0,3,0,0,1,0,0,0,32,4,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/6[T,org.apache.commons.lang3.builder.ToStringStyle,java.lang.StringBuffer,java.lang.Class<? super T>,boolean,boolean]",true,552,3,3,0,3,1,3,6,0,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,ReflectionToStringBuilder/1[java.lang.Object],true,489,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"ReflectionToStringBuilder/2[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle]",true,505,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringExclude/2[java.lang.Object,java.lang.String[]]",false,412,1,4,1,3,1,2,3,1,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setIncludeFieldNames/1[java.lang.String[]],false,812,1,2,1,1,2,2,9,1,0,1,2,1,1,0,1,0,0,0,0,2,0,1,0,0,0,37,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setExcludeNullValues/1[boolean],false,800,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,isAppendStatics/0,false,720,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setUpToClass/1[java.lang.Class<?>],false,828,0,2,2,0,4,2,9,0,1,1,2,0,0,0,2,0,0,1,0,2,0,2,0,0,0,25,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringInclude/2[java.lang.Object,java.lang.String[]]",false,441,1,4,1,3,1,2,3,1,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,validate/0,false,863,0,1,1,0,2,3,6,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,2,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/4[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean]",false,274,2,4,3,1,1,1,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,reflectionAppendArray/1[java.lang.Object],false,750,1,1,1,0,1,3,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,getIncludeFieldNames/0,false,684,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,isExcludeNullValues/0,false,739,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/5[T,org.apache.commons.lang3.builder.ToStringStyle,boolean,boolean,java.lang.Class<? super T>]",false,385,3,2,0,2,1,1,3,1,0,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,76,9,0,true
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$CallbackArguments$DeprecatedSkipped,test/0,false,286,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$ClassRuleCollector,"accept/2[org.junit.runners.FrameworkMember<?>,org.junit.rules.TestRule]",false,567,4,0,0,0,2,3,4,0,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$ClassRuleCollector,getOrderedRules/0,false,573,1,1,1,0,2,3,8,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing$UnOrderable,a/0,false,257,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsSortableViaOrderWith,resetLog/0,false,152,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsSortableViaOrderWith,sortingBackwardWorksOnTestClassRunner/0,false,173,5,1,0,1,1,3,5,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsSortableViaOrderWith,sortingForwardWorksOnTestClassRunner/0,false,165,5,1,0,1,1,3,5,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$A,b/0,false,78,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$A,a/0,false,73,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$A,c/0,false,83,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,after/0,false,286,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,before/0,false,271,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,afterParam/0,false,281,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,BeforeParamAndAfterParam/1[java.lang.String],true,292,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,first/0,false,302,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,beforeParam/1[java.lang.String],false,276,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,5,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,data/0,false,297,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$BeforeParamAndAfterParam,second/0,false,307,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2154.java,org.junit.rules.ClassRulesTest$Counter,before/0,false,35,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
E:\FYP_Project\temp_batch\File_5238.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,isSet/1[org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION],false,99,1,1,1,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,true
E:\FYP_Project\temp_batch\File_5238.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,"translate/3[java.lang.CharSequence,int,java.io.Writer]",false,107,2,1,0,1,18,9,50,5,8,3,9,1,1,1,7,1,2,1,17,10,7,3,0,0,0,36,1,0,true
E:\FYP_Project\temp_batch\File_5238.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,NumericEntityUnescaper/1[org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION[]],true,85,1,0,0,0,2,3,8,0,0,1,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,45,1,0,true
E:\FYP_Project\temp_batch\File_3875.java,org.apache.commons.lang3.reflect.Typed,getType/0,false,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,validateInstanceMethods/0,false,32,5,0,0,0,2,4,9,0,1,0,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,7,1,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,validateMethodsForDefaultRunner/0,false,48,1,0,0,0,1,3,6,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,MethodValidator/1[TestClass],true,28,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,"validateTestMethods/2[Class<? extends Annotation>,boolean]",false,70,4,0,0,0,8,9,21,0,2,2,9,0,0,1,3,0,0,13,1,2,5,2,0,0,0,19,2,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,assertValid/0,false,55,1,0,0,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,validateNoArgConstructor/0,false,61,1,0,0,0,2,2,8,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_2193.java,MethodValidator,validateStaticMethods/0,false,43,2,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,runTest/1[java.lang.Class<?>],false,158,3,6,5,1,1,4,5,1,1,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,13,10,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,runtimeAfterTestShouldReturnRunDuration/0,false,208,5,2,0,2,1,3,4,0,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,succeeded/0,false,169,5,3,0,3,2,6,9,0,1,0,6,1,2,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,skipped/0,false,191,5,3,0,3,2,6,9,0,1,0,6,1,2,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,init/0,false,152,3,2,0,2,1,1,5,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,simulateTimePassing/1[long],false,164,0,8,8,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,failed/0,false,180,5,3,0,3,2,6,9,0,1,0,6,1,2,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest,runtimeDuringTestShouldReturnTimeSinceStart/0,false,202,5,2,0,2,1,3,4,0,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
E:\FYP_Project\temp_batch\File_883.java,org.apache.commons.lang3.reflect.testbed.Parent,parentNotAnnotatedMethod/0,false,34,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_883.java,org.apache.commons.lang3.reflect.testbed.Parent,parentProtectedAnnotatedMethod/0,false,38,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
E:\FYP_Project\temp_batch\File_883.java,org.apache.commons.lang3.reflect.testbed.Parent,doIt/0,false,31,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_1772.java,TestThread,start/0,false,76,1,0,0,0,2,4,9,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,33,0,false
E:\FYP_Project\temp_batch\File_1772.java,TestThread,"TestThread/2[ThreadGroup,String]",true,59,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
E:\FYP_Project\temp_batch\File_1772.java,TestThread,TestThread/1[String],true,55,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
E:\FYP_Project\temp_batch\File_1772.java,TestThread,run/0,false,64,1,0,0,0,2,4,11,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup$SystemPropertiesStrLookup,lookup/1[java.lang.String],false,96,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,isClosed/0,false,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,incrementAndCheckState/1[T],false,59,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,open/0,false,88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,checkState/0,false,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,isOpen/0,false,79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
E:\FYP_Project\temp_batch\File_397.java,org.apache.commons.lang3.concurrent.CircuitBreaker,close/0,false,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$OnFailureTest,nothing/0,false,147,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$InvalidMethodTest,aTest/0,false,203,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$InvalidMethodTest,shouldBeStatic/0,false,199,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2178.java,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheories$StubbedTheoryAnchor,"StubbedTheoryAnchor/2[org.junit.tests.experimental.theories.extendingwithstubs.FrameworkMethod,org.junit.tests.experimental.theories.extendingwithstubs.TestClass]",true,27,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
E:\FYP_Project\temp_batch\File_2178.java,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheories$StubbedTheoryAnchor,handleAssumptionViolation/1[org.junit.tests.experimental.theories.extendingwithstubs.AssumptionViolatedException],false,34,1,0,0,0,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,4,0,false
E:\FYP_Project\temp_batch\File_2178.java,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheories$StubbedTheoryAnchor,runWithIncompleteAssignment/1[org.junit.tests.experimental.theories.extendingwithstubs.Assignments],false,43,3,1,0,1,2,6,6,0,1,1,6,1,1,1,0,0,0,0,1,1,0,1,0,0,0,11,4,0,false
E:\FYP_Project\temp_batch\File_2178.java,org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheories$StubbedTheoryAnchor,createGuesserQueue/1[org.junit.tests.experimental.theories.extendingwithstubs.Assignments],false,52,5,1,1,0,2,6,9,2,2,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,2,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,runTest/1[Class<?>],false,158,3,0,0,0,1,4,5,1,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,10,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,runtimeAfterTestShouldReturnRunDuration/0,false,208,3,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,succeeded/0,false,169,3,0,0,0,2,6,9,0,1,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,skipped/0,false,191,3,0,0,0,2,6,9,0,1,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,init/0,false,152,2,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,simulateTimePassing/1[long],false,164,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,failed/0,false,180,3,0,0,0,2,6,9,0,1,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,StopwatchTest,runtimeDuringTestShouldReturnTimeSinceStart/0,false,202,3,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
E:\FYP_Project\temp_batch\File_3099.java,IndexHandler,"IndexHandler/3[IndentationCheck,DetailAST,AbstractExpressionHandler]",true,40,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,true
E:\FYP_Project\temp_batch\File_3099.java,IndexHandler,checkIndentation/0,false,45,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_913.java,org.junit.runner.Computer,"getRunner/2[org.junit.runner.RunnerBuilder,java.lang.Class<?>]",false,49,2,1,1,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,true
E:\FYP_Project\temp_batch\File_913.java,org.junit.runner.Computer,"getSuite/2[org.junit.runner.RunnerBuilder,java.lang.Class<?>[]]",false,27,4,0,0,0,1,0,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,1,0,true
E:\FYP_Project\temp_batch\File_913.java,org.junit.runner.Computer,serial/0,false,18,1,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
E:\FYP_Project\temp_batch\File_5812.java,org.apache.commons.lang3.exception.ExceptionUtilsTest$ExceptionWithoutCause,getTargetException/0,false,90,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$SingleArgumentTestWithIterable,data/0,false,641,3,2,0,2,2,3,6,1,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,10,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$SingleArgumentTestWithIterable,SingleArgumentTestWithIterable/1[java.lang.Object],true,648,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$SingleArgumentTestWithIterable,aTest/0,false,652,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_5580.java,org.junit.runners.Parameterized,Parameterized/1[java.lang.Class<?>],true,302,1,2,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
